Genre,Number of Games,Total Players,Average Playtime
2504540,0,"0 .. 20,000",0
1274090,0,"0 .. 20,000",0
1799520,0,"0 .. 20,000",1869
659920,0,"0 .. 20,000",56
1587260,0,"0 .. 20,000",0
640300,0,"0 .. 20,000",79
1385460,0,"0 .. 20,000",0
2786160,0,"0 .. 20,000",0
2206390,0,"0 .. 20,000",89
1451110,0,"0 .. 20,000",0
892380,0,"0 .. 20,000",0
1428470,0,"0 .. 20,000",15
3274780,0,"0 .. 20,000",0
3405990,0,"0 .. 20,000",0
2125350,0,"0 .. 20,000",0
3236230,0,"0 .. 20,000",0
3316800,0,"0 .. 20,000",0
3346740,0,"0 .. 20,000",0
3357680,0,"0 .. 20,000",0
3437850,0,"0 .. 20,000",0
3595220,0,"0 .. 20,000",0
3316580,0,"0 .. 20,000",0
3563450,0,"0 .. 20,000",0
3717170,0,"0 .. 20,000",0
3258500,0,"0 .. 20,000",0
2909270,0,"0 .. 20,000",0
3310750,0,"0 .. 20,000",0
3699100,0,"0 .. 20,000",0
3357810,0,"0 .. 20,000",0
3520350,0,"0 .. 20,000",0
3343440,0,"0 .. 20,000",0
2505510,0,"0 .. 20,000",0
3488790,0,"0 .. 20,000",0
3529560,0,"0 .. 20,000",0
3621000,0,"0 .. 20,000",0
3696160,0,"0 .. 20,000",0
1213530,0,"0 .. 20,000",0
2951380,0,"0 .. 20,000",0
3521330,0,"0 .. 20,000",0
1683450,0,"0 .. 20,000",0
3434430,0,"0 .. 20,000",0
1782760,0,"0 .. 20,000",0
3502060,0,"0 .. 20,000",0
3402730,0,"0 .. 20,000",0
3417180,0,"0 .. 20,000",0
3489080,0,"0 .. 20,000",0
3491280,0,"0 .. 20,000",0
2510180,0,"0 .. 20,000",0
3217050,0,"0 .. 20,000",0
3320390,0,"0 .. 20,000",0
3554520,0,"0 .. 20,000",0
2840910,0,"0 .. 20,000",0
3391170,0,"0 .. 20,000",0
1285430,0,"0 .. 20,000",0
3231480,0,"0 .. 20,000",0
2446010,0,"0 .. 20,000",0
1795190,0,"0 .. 20,000",0
3422580,0,"0 .. 20,000",0
3144770,0,"0 .. 20,000",0
3546240,0,"0 .. 20,000",0
3062680,0,"0 .. 20,000",0
1175770,0,"0 .. 20,000",0
3417500,0,"0 .. 20,000",0
2752710,0,"0 .. 20,000",0
2745490,0,"0 .. 20,000",0
2785570,0,"0 .. 20,000",116
2437330,0,"0 .. 20,000",0
971220,0,"0 .. 20,000",0
2635050,0,"0 .. 20,000",0
3061070,0,"0 .. 20,000",0
2541890,0,"0 .. 20,000",530
2012390,0,"0 .. 20,000",0
3308550,0,"0 .. 20,000",0
3314340,0,"0 .. 20,000",120
1938050,0,"0 .. 20,000",0
3060170,0,"0 .. 20,000",75
592640,0,"0 .. 20,000",0
802320,0,"0 .. 20,000",0
1258990,0,"0 .. 20,000",0
1463930,0,"0 .. 20,000",0
786740,0,"0 .. 20,000",0
893650,0,"0 .. 20,000",0
2806840,0,"0 .. 20,000",0
987060,0,"0 .. 20,000",0
1134140,0,"0 .. 20,000",0
1134470,0,"0 .. 20,000",0
2156810,0,"0 .. 20,000",0
2332680,0,"0 .. 20,000",0
2235210,0,"0 .. 20,000",0
567840,0,"0 .. 20,000",0
2120670,0,"0 .. 20,000",0
2382090,0,"0 .. 20,000",0
1503480,0,"0 .. 20,000",0
2224760,0,"0 .. 20,000",0
2480680,0,"0 .. 20,000",0
602550,0,"0 .. 20,000",0
1098140,0,"0 .. 20,000",0
1873140,0,"0 .. 20,000",0
1101290,0,"0 .. 20,000",0
1344210,0,"0 .. 20,000",0
938710,0,"0 .. 20,000",0
505550,0,"0 .. 20,000",0
1852940,0,"0 .. 20,000",0
966590,0,"0 .. 20,000",0
629970,0,"0 .. 20,000",0
1113220,0,"0 .. 20,000",0
2230290,0,"0 .. 20,000",0
2471060,0,"0 .. 20,000",0
2614550,0,"0 .. 20,000",0
2681260,0,"0 .. 20,000",0
450760,0,"0 .. 20,000",189
1006140,0,"0 .. 20,000",0
1134320,0,"0 .. 20,000",0
2443960,0,"0 .. 20,000",0
566870,0,"0 .. 20,000",0
2869960,0,"0 .. 20,000",0
2934150,0,"0 .. 20,000",0
843730,0,"0 .. 20,000",0
2104750,0,"0 .. 20,000",0
2141040,0,"0 .. 20,000",0
2160380,0,"0 .. 20,000",0
1232590,0,"0 .. 20,000",0
2179440,0,"0 .. 20,000",334
3147660,0,"0 .. 20,000",0
3219160,0,"0 .. 20,000",0
3050920,0,"0 .. 20,000",0
2559970,0,"0 .. 20,000",0
2990500,0,"0 .. 20,000",0
2777980,0,"0 .. 20,000",0
3192160,0,"0 .. 20,000",0
3060310,0,"0 .. 20,000",0
3157540,0,"0 .. 20,000",0
3372510,0,"0 .. 20,000",0
3288650,0,"0 .. 20,000",0
3313800,0,"0 .. 20,000",0
2701310,0,"0 .. 20,000",0
3002720,0,"0 .. 20,000",0
2380600,0,"0 .. 20,000",0
2449720,0,"0 .. 20,000",0
3167960,0,"0 .. 20,000",0
2648150,0,"0 .. 20,000",0
3464180,0,"0 .. 20,000",0
3391340,0,"0 .. 20,000",0
2862620,0,"0 .. 20,000",0
3108140,0,"0 .. 20,000",0
3157000,0,"0 .. 20,000",0
2459980,0,"0 .. 20,000",0
2052790,0,"0 .. 20,000",0
2940030,0,"0 .. 20,000",0
2739130,0,"0 .. 20,000",0
2892060,0,"0 .. 20,000",0
1263170,0,"0 .. 20,000",0
1568530,0,"0 .. 20,000",0
3011260,0,"0 .. 20,000",0
3035490,0,"0 .. 20,000",0
2385560,0,"0 .. 20,000",0
433220,0,"0 .. 20,000",0
2928450,0,"0 .. 20,000",0
2971390,0,"0 .. 20,000",0
3412560,0,"0 .. 20,000",0
3371520,0,"0 .. 20,000",0
2571270,0,"0 .. 20,000",0
2802710,0,"0 .. 20,000",19
3053850,0,"0 .. 20,000",0
3381170,0,"0 .. 20,000",0
3310510,0,"0 .. 20,000",0
2078010,0,"0 .. 20,000",0
2381060,0,"0 .. 20,000",1706
2933910,0,"0 .. 20,000",0
1823990,0,"0 .. 20,000",27
2413190,0,"0 .. 20,000",380
757780,0,"0 .. 20,000",0
1894940,0,"0 .. 20,000",0
1723750,0,"0 .. 20,000",0
596070,0,"0 .. 20,000",0
2530940,0,"0 .. 20,000",0
1876680,0,"0 .. 20,000",0
1435610,0,"0 .. 20,000",0
1705730,0,"0 .. 20,000",0
1759710,0,"0 .. 20,000",0
950490,0,"0 .. 20,000",0
1969590,0,"0 .. 20,000",0
777250,0,"0 .. 20,000",0
2096480,0,"0 .. 20,000",0
485790,0,"0 .. 20,000",317
2778530,0,"0 .. 20,000",0
1707030,0,"0 .. 20,000",0
884370,0,"0 .. 20,000",0
420900,0,"0 .. 20,000",0
654740,0,"0 .. 20,000",0
1574850,0,"0 .. 20,000",0
1000800,0,"0 .. 20,000",0
493460,0,"0 .. 20,000",0
1372730,0,"0 .. 20,000",0
1261020,0,"0 .. 20,000",0
2526450,0,"0 .. 20,000",0
695660,0,"0 .. 20,000",0
535160,0,"0 .. 20,000",284
626730,0,"0 .. 20,000",0
2450930,0,"0 .. 20,000",0
657560,0,"0 .. 20,000",0
2391200,0,"0 .. 20,000",0
1502480,0,"0 .. 20,000",0
1886080,0,"0 .. 20,000",0
1018870,0,"0 .. 20,000",0
1831370,0,"0 .. 20,000",0
1447870,0,"0 .. 20,000",0
2483760,0,"0 .. 20,000",0
2620460,0,"0 .. 20,000",0
1400850,0,"0 .. 20,000",0
2538030,0,"0 .. 20,000",0
1330180,0,"0 .. 20,000",0
2619120,0,"0 .. 20,000",0
2470630,0,"0 .. 20,000",0
2173300,0,"0 .. 20,000",0
862730,0,"0 .. 20,000",0
404750,0,"0 .. 20,000",0
1304810,0,"0 .. 20,000",0
1724360,0,"0 .. 20,000",0
2098010,0,"0 .. 20,000",0
1929720,0,"0 .. 20,000",0
2263950,0,"0 .. 20,000",0
883930,0,"0 .. 20,000",0
581740,0,"0 .. 20,000",0
779580,0,"0 .. 20,000",3
952930,0,"0 .. 20,000",0
618500,0,"0 .. 20,000",0
1771540,0,"0 .. 20,000",0
937690,0,"0 .. 20,000",0
1663860,0,"0 .. 20,000",0
1523010,0,"0 .. 20,000",0
1353040,0,"0 .. 20,000",0
719970,0,"0 .. 20,000",0
1250240,0,"0 .. 20,000",0
526440,0,"0 .. 20,000",0
876130,0,"0 .. 20,000",0
998150,0,"0 .. 20,000",0
485110,0,"0 .. 20,000",0
701280,0,"0 .. 20,000",0
662780,0,"0 .. 20,000",0
1137820,0,"0 .. 20,000",0
1023340,0,"0 .. 20,000",0
775860,0,"0 .. 20,000",0
841260,0,"0 .. 20,000",0
392290,0,"0 .. 20,000",0
1146480,0,"0 .. 20,000",0
697810,0,"0 .. 20,000",0
1514070,0,"0 .. 20,000",0
1054720,0,"0 .. 20,000",0
1020020,0,"0 .. 20,000",0
1394940,0,"0 .. 20,000",0
700940,0,"0 .. 20,000",0
974160,0,"0 .. 20,000",0
894920,0,"0 .. 20,000",0
527880,0,"0 .. 20,000",0
525760,0,"0 .. 20,000",0
744460,0,"0 .. 20,000",0
888220,0,"0 .. 20,000",0
1064710,0,"0 .. 20,000",0
679080,0,"0 .. 20,000",0
520930,0,"0 .. 20,000",0
515700,0,"0 .. 20,000",0
1222020,0,"0 .. 20,000",0
559140,0,"0 .. 20,000",0
818350,0,"0 .. 20,000",0
689120,0,"0 .. 20,000",0
654940,0,"0 .. 20,000",0
432890,0,"0 .. 20,000",31
565910,0,"0 .. 20,000",0
711300,0,"0 .. 20,000",0
746010,0,"0 .. 20,000",7
504700,0,"0 .. 20,000",0
374120,0,"0 .. 20,000",0
640690,0,"0 .. 20,000",0
612600,0,"0 .. 20,000",184
688800,0,"0 .. 20,000",152
978710,0,"0 .. 20,000",0
526550,0,"0 .. 20,000",0
720510,0,"0 .. 20,000",0
2693990,0,"0 .. 20,000",0
3357860,0,"0 .. 20,000",0
330520,0,"0 .. 20,000",0
264440,0,"0 .. 20,000",0
3374000,0,"0 .. 20,000",0
3174510,0,"0 .. 20,000",0
3193010,0,"0 .. 20,000",0
3037390,0,"0 .. 20,000",0
2895130,0,"0 .. 20,000",0
3209330,0,"0 .. 20,000",0
2739170,0,"0 .. 20,000",0
2530150,0,"0 .. 20,000",0
2284680,0,"0 .. 20,000",0
2920020,0,"0 .. 20,000",0
3056040,0,"0 .. 20,000",0
2383650,0,"0 .. 20,000",0
2978950,0,"0 .. 20,000",0
901000,0,"0 .. 20,000",0
752030,0,"0 .. 20,000",0
314350,0,"0 .. 20,000",0
548860,0,"0 .. 20,000",0
630670,0,"0 .. 20,000",0
745720,0,"0 .. 20,000",0
898440,0,"0 .. 20,000",0
888380,0,"0 .. 20,000",0
1390020,0,"0 .. 20,000",0
3259190,0,"0 .. 20,000",0
1765220,0,"0 .. 20,000",0
2578700,0,"0 .. 20,000",0
1323200,0,"0 .. 20,000",0
776430,0,"0 .. 20,000",0
750420,0,"0 .. 20,000",0
792320,0,"0 .. 20,000",0
541760,0,"0 .. 20,000",0
768570,0,"0 .. 20,000",0
807570,0,"0 .. 20,000",0
2116980,0,"0 .. 20,000",0
822870,0,"0 .. 20,000",0
649660,0,"0 .. 20,000",0
1331390,0,"0 .. 20,000",0
667620,0,"0 .. 20,000",0
1804990,0,"0 .. 20,000",0
1263930,0,"0 .. 20,000",0
2803130,0,"0 .. 20,000",0
2437270,0,"0 .. 20,000",0
1567190,0,"0 .. 20,000",0
1661560,0,"0 .. 20,000",0
1852290,0,"0 .. 20,000",0
2093300,0,"0 .. 20,000",0
992210,0,"0 .. 20,000",0
884880,0,"0 .. 20,000",0
1420690,0,"0 .. 20,000",0
949710,0,"0 .. 20,000",0
1037430,0,"0 .. 20,000",0
908150,0,"0 .. 20,000",0
338030,0,"0 .. 20,000",0
749730,0,"0 .. 20,000",1
877060,0,"0 .. 20,000",0
607160,0,"0 .. 20,000",0
760220,0,"0 .. 20,000",0
665630,0,"0 .. 20,000",0
1980120,0,"0 .. 20,000",0
748600,0,"0 .. 20,000",0
529140,0,"0 .. 20,000",0
1239120,0,"0 .. 20,000",0
929530,0,"0 .. 20,000",0
2468650,0,"0 .. 20,000",0
2009220,0,"0 .. 20,000",0
1982600,0,"0 .. 20,000",0
1597210,0,"0 .. 20,000",0
1433240,0,"0 .. 20,000",0
953640,0,"0 .. 20,000",0
2293780,0,"0 .. 20,000",0
1212110,0,"0 .. 20,000",0
1950820,0,"0 .. 20,000",0
1308270,0,"0 .. 20,000",0
3116480,0,"0 .. 20,000",0
2115110,0,"0 .. 20,000",0
2264770,0,"0 .. 20,000",0
1060890,0,"0 .. 20,000",0
2784040,0,"0 .. 20,000",0
2524530,0,"0 .. 20,000",0
1388690,0,"0 .. 20,000",0
1449760,0,"0 .. 20,000",0
2350190,0,"0 .. 20,000",0
2590710,0,"0 .. 20,000",0
2557770,0,"0 .. 20,000",0
512120,0,"0 .. 20,000",27
553430,0,"0 .. 20,000",0
2226930,0,"0 .. 20,000",0
799570,0,"0 .. 20,000",0
1302400,0,"0 .. 20,000",0
761880,0,"0 .. 20,000",0
463400,0,"0 .. 20,000",0
871330,0,"0 .. 20,000",0
2742500,0,"0 .. 20,000",0
851300,0,"0 .. 20,000",0
333100,0,"0 .. 20,000",0
1139680,0,"0 .. 20,000",0
1385970,0,"0 .. 20,000",0
1116790,0,"0 .. 20,000",0
689600,0,"0 .. 20,000",0
1582790,0,"0 .. 20,000",0
1378320,0,"0 .. 20,000",0
1218590,0,"0 .. 20,000",0
1942380,0,"0 .. 20,000",0
1218480,0,"0 .. 20,000",0
823900,0,"0 .. 20,000",0
1270970,0,"0 .. 20,000",0
1625670,0,"0 .. 20,000",0
684800,0,"0 .. 20,000",0
535240,0,"0 .. 20,000",0
970370,0,"0 .. 20,000",0
1963590,0,"0 .. 20,000",0
971180,0,"0 .. 20,000",0
1014200,0,"0 .. 20,000",0
648060,0,"0 .. 20,000",0
664890,0,"0 .. 20,000",0
1987280,0,"0 .. 20,000",0
650980,0,"0 .. 20,000",0
566800,0,"0 .. 20,000",0
494040,0,"0 .. 20,000",0
846830,0,"0 .. 20,000",0
955550,0,"0 .. 20,000",0
1020560,0,"0 .. 20,000",0
1155500,0,"0 .. 20,000",0
854400,0,"0 .. 20,000",0
1334200,0,"0 .. 20,000",0
1439710,0,"0 .. 20,000",0
1750900,0,"0 .. 20,000",0
1571700,0,"0 .. 20,000",0
1016690,0,"0 .. 20,000",0
1912560,0,"0 .. 20,000",0
2959560,0,"0 .. 20,000",0
2664650,0,"0 .. 20,000",0
1107390,0,"0 .. 20,000",0
777180,0,"0 .. 20,000",106
1021130,0,"0 .. 20,000",0
1614620,0,"0 .. 20,000",0
946500,0,"0 .. 20,000",0
2082960,0,"0 .. 20,000",0
792970,0,"0 .. 20,000",0
1082620,0,"0 .. 20,000",0
2341580,0,"0 .. 20,000",0
2220500,0,"0 .. 20,000",0
2203890,0,"0 .. 20,000",0
3327210,0,"0 .. 20,000",0
3180750,0,"0 .. 20,000",0
3279870,0,"0 .. 20,000",0
2439550,0,"0 .. 20,000",0
908710,0,"0 .. 20,000",0
1810460,0,"0 .. 20,000",0
1873740,0,"0 .. 20,000",0
1285130,0,"0 .. 20,000",0
2679210,0,"0 .. 20,000",0
1602370,0,"0 .. 20,000",0
2538100,0,"0 .. 20,000",0
640250,0,"0 .. 20,000",0
1835260,0,"0 .. 20,000",0
929000,0,"0 .. 20,000",0
1172290,0,"0 .. 20,000",0
1764710,0,"0 .. 20,000",0
2916950,0,"0 .. 20,000",0
2246710,0,"0 .. 20,000",0
833940,0,"0 .. 20,000",0
1976120,0,"0 .. 20,000",0
2241880,0,"0 .. 20,000",0
588550,0,"0 .. 20,000",0
1085730,0,"0 .. 20,000",0
987180,0,"0 .. 20,000",0
626130,0,"0 .. 20,000",0
655200,0,"0 .. 20,000",0
372340,0,"0 .. 20,000",0
2453390,0,"0 .. 20,000",0
624830,0,"0 .. 20,000",0
1068480,0,"0 .. 20,000",0
746990,0,"0 .. 20,000",0
907030,0,"0 .. 20,000",0
718070,0,"0 .. 20,000",0
924660,0,"0 .. 20,000",0
1203660,0,"0 .. 20,000",0
1060810,0,"0 .. 20,000",0
448230,0,"0 .. 20,000",0
990410,0,"0 .. 20,000",0
649120,0,"0 .. 20,000",0
2509330,0,"0 .. 20,000",0
2587010,0,"0 .. 20,000",0
2178510,0,"0 .. 20,000",0
1342360,0,"0 .. 20,000",0
2814370,0,"0 .. 20,000",0
1023760,0,"0 .. 20,000",0
2547510,0,"0 .. 20,000",0
1792660,0,"0 .. 20,000",0
375810,0,"0 .. 20,000",0
2906930,0,"0 .. 20,000",0
802260,0,"0 .. 20,000",0
898910,0,"0 .. 20,000",0
1652300,0,"0 .. 20,000",0
1834290,0,"0 .. 20,000",0
2944670,0,"0 .. 20,000",0
2229950,0,"0 .. 20,000",0
3138220,0,"0 .. 20,000",0
1352130,0,"0 .. 20,000",0
1322330,0,"0 .. 20,000",0
1716830,0,"0 .. 20,000",0
2287030,0,"0 .. 20,000",0
1893940,0,"0 .. 20,000",0
1929500,0,"0 .. 20,000",0
3145070,0,"0 .. 20,000",0
1018860,0,"0 .. 20,000",0
1576660,0,"0 .. 20,000",0
3298840,0,"0 .. 20,000",0
1974110,0,"0 .. 20,000",0
1080200,0,"0 .. 20,000",0
1144820,0,"0 .. 20,000",0
3131780,0,"0 .. 20,000",0
910380,0,"0 .. 20,000",0
2337230,0,"0 .. 20,000",0
2941930,0,"0 .. 20,000",0
1211050,0,"0 .. 20,000",0
953120,0,"0 .. 20,000",0
2368780,0,"0 .. 20,000",0
1613080,0,"0 .. 20,000",0
3032740,0,"0 .. 20,000",0
1136770,0,"0 .. 20,000",0
2764400,0,"0 .. 20,000",0
2115340,0,"0 .. 20,000",0
1574670,0,"0 .. 20,000",0
448880,0,"0 .. 20,000",2
2354930,0,"0 .. 20,000",0
2797240,0,"0 .. 20,000",0
2632570,0,"0 .. 20,000",0
3064530,0,"0 .. 20,000",0
1344690,0,"0 .. 20,000",0
933830,0,"0 .. 20,000",0
2006530,0,"0 .. 20,000",0
2895140,0,"0 .. 20,000",0
2080340,0,"0 .. 20,000",0
1948680,0,"0 .. 20,000",0
774661,0,"0 .. 20,000",0
1375630,0,"0 .. 20,000",0
2794910,0,"0 .. 20,000",0
1143770,0,"0 .. 20,000",0
1846870,0,"0 .. 20,000",0
3335070,0,"0 .. 20,000",0
1795760,0,"0 .. 20,000",0
2410940,0,"0 .. 20,000",0
2958960,0,"0 .. 20,000",0
2843100,0,"0 .. 20,000",0
2014410,0,"0 .. 20,000",0
1759430,0,"0 .. 20,000",0
3230200,0,"0 .. 20,000",0
2698350,0,"0 .. 20,000",0
2648060,0,"0 .. 20,000",0
2211790,0,"0 .. 20,000",0
2160500,0,"0 .. 20,000",0
1672680,0,"0 .. 20,000",0
3474020,0,"0 .. 20,000",0
2050120,0,"0 .. 20,000",0
2826660,0,"0 .. 20,000",0
1251250,0,"0 .. 20,000",0
2204220,0,"0 .. 20,000",0
3143470,0,"0 .. 20,000",0
1851840,0,"0 .. 20,000",0
2265750,0,"0 .. 20,000",0
2925040,0,"0 .. 20,000",0
2214420,0,"0 .. 20,000",0
1694150,0,"0 .. 20,000",0
1841150,0,"0 .. 20,000",0
2938020,0,"0 .. 20,000",0
2233820,0,"0 .. 20,000",0
2264410,0,"0 .. 20,000",0
2754750,0,"0 .. 20,000",0
2339480,0,"0 .. 20,000",0
1425670,0,"0 .. 20,000",0
2701400,0,"0 .. 20,000",0
3435420,0,"0 .. 20,000",0
3092500,0,"0 .. 20,000",0
2554930,0,"0 .. 20,000",0
3139250,0,"0 .. 20,000",0
2158370,0,"0 .. 20,000",0
1551680,0,"0 .. 20,000",0
3018300,0,"0 .. 20,000",0
3392700,0,"0 .. 20,000",0
3450470,0,"0 .. 20,000",0
344220,0,"0 .. 20,000",0
606670,0,"0 .. 20,000",0
501270,0,"0 .. 20,000",0
630280,0,"0 .. 20,000",184
719270,0,"0 .. 20,000",0
806910,0,"0 .. 20,000",0
1095810,0,"0 .. 20,000",0
1059660,0,"0 .. 20,000",0
736240,0,"0 .. 20,000",0
1364580,0,"0 .. 20,000",0
1683050,0,"0 .. 20,000",0
927580,0,"0 .. 20,000",0
1187740,0,"0 .. 20,000",0
553490,0,"0 .. 20,000",0
1193560,0,"0 .. 20,000",0
1022990,0,"0 .. 20,000",0
1291060,0,"0 .. 20,000",0
422890,0,"0 .. 20,000",0
1982990,0,"0 .. 20,000",0
1047620,0,"0 .. 20,000",0
1901580,0,"0 .. 20,000",0
1888200,0,"0 .. 20,000",0
937460,0,"0 .. 20,000",0
444650,0,"0 .. 20,000",68
2180610,0,"0 .. 20,000",0
645860,0,"0 .. 20,000",0
2008110,0,"0 .. 20,000",0
542910,0,"0 .. 20,000",0
677920,0,"0 .. 20,000",0
2404610,0,"0 .. 20,000",0
1978080,0,"0 .. 20,000",0
1279330,0,"0 .. 20,000",0
1517160,0,"0 .. 20,000",0
1358030,0,"0 .. 20,000",0
815280,0,"0 .. 20,000",0
2807390,0,"0 .. 20,000",0
3051700,0,"0 .. 20,000",0
1891010,0,"0 .. 20,000",0
1223380,0,"0 .. 20,000",0
2730480,0,"0 .. 20,000",0
2717610,0,"0 .. 20,000",0
820070,0,"0 .. 20,000",0
940630,0,"0 .. 20,000",0
680970,0,"0 .. 20,000",0
968990,0,"0 .. 20,000",0
2793480,0,"0 .. 20,000",0
2882840,0,"0 .. 20,000",0
2153720,0,"0 .. 20,000",0
2353840,0,"0 .. 20,000",0
2569250,0,"0 .. 20,000",0
2530050,0,"0 .. 20,000",0
2470440,0,"0 .. 20,000",0
3065500,0,"0 .. 20,000",0
1399140,0,"0 .. 20,000",0
1581750,0,"0 .. 20,000",0
2840110,0,"0 .. 20,000",0
2576250,0,"0 .. 20,000",0
1994400,0,"0 .. 20,000",0
1810510,0,"0 .. 20,000",0
1330290,0,"0 .. 20,000",0
1345140,0,"0 .. 20,000",0
2051870,0,"0 .. 20,000",0
1390690,0,"0 .. 20,000",0
3055550,0,"0 .. 20,000",0
3014230,0,"0 .. 20,000",0
2674990,0,"0 .. 20,000",0
3480010,0,"0 .. 20,000",0
3237290,0,"0 .. 20,000",0
3189580,0,"0 .. 20,000",0
2934630,0,"0 .. 20,000",0
1765010,0,"0 .. 20,000",0
2680130,0,"0 .. 20,000",0
1336840,0,"0 .. 20,000",0
2808320,0,"0 .. 20,000",0
2174460,0,"0 .. 20,000",0
3221000,0,"0 .. 20,000",0
1439320,0,"0 .. 20,000",0
2363260,0,"0 .. 20,000",0
1936940,0,"0 .. 20,000",0
952000,0,"0 .. 20,000",0
2486520,0,"0 .. 20,000",0
2626070,0,"0 .. 20,000",0
3454040,0,"0 .. 20,000",0
3226910,0,"0 .. 20,000",0
3448850,0,"0 .. 20,000",0
2350290,0,"0 .. 20,000",0
1837020,0,"0 .. 20,000",0
1534490,0,"0 .. 20,000",0
3201720,0,"0 .. 20,000",0
2210500,0,"0 .. 20,000",0
2588630,0,"0 .. 20,000",0
2889510,0,"0 .. 20,000",0
2864800,0,"0 .. 20,000",0
2696570,0,"0 .. 20,000",0
2725660,0,"0 .. 20,000",0
959240,0,"0 .. 20,000",0
2070210,0,"0 .. 20,000",0
2506910,0,"0 .. 20,000",0
2685060,0,"0 .. 20,000",0
2578800,0,"0 .. 20,000",0
2774490,0,"0 .. 20,000",0
2892170,0,"0 .. 20,000",0
1922670,0,"0 .. 20,000",0
1624750,0,"0 .. 20,000",0
2671770,0,"0 .. 20,000",0
2803540,0,"0 .. 20,000",0
3356080,0,"0 .. 20,000",0
2774800,0,"0 .. 20,000",0
3331770,0,"0 .. 20,000",0
2331600,0,"0 .. 20,000",0
2192120,0,"0 .. 20,000",0
2364540,0,"0 .. 20,000",0
781960,0,"0 .. 20,000",0
1568030,0,"0 .. 20,000",0
2482640,0,"0 .. 20,000",0
3273230,0,"0 .. 20,000",0
1708730,0,"0 .. 20,000",0
1147090,0,"0 .. 20,000",0
3465370,0,"0 .. 20,000",0
2355000,0,"0 .. 20,000",0
2779150,0,"0 .. 20,000",0
2382230,0,"0 .. 20,000",0
2290280,0,"0 .. 20,000",0
3310020,0,"0 .. 20,000",0
2616440,0,"0 .. 20,000",0
1625390,0,"0 .. 20,000",0
2960070,0,"0 .. 20,000",0
2057110,0,"0 .. 20,000",0
1917370,0,"0 .. 20,000",0
2516270,0,"0 .. 20,000",0
2990970,0,"0 .. 20,000",0
3503400,0,"0 .. 20,000",0
2774560,0,"0 .. 20,000",0
2581600,0,"0 .. 20,000",0
1801360,0,"0 .. 20,000",0
2702920,0,"0 .. 20,000",0
2316840,0,"0 .. 20,000",0
2732290,0,"0 .. 20,000",0
1726100,0,"0 .. 20,000",0
2366240,0,"0 .. 20,000",0
2250780,0,"0 .. 20,000",0
1659760,0,"0 .. 20,000",0
1683630,0,"0 .. 20,000",0
3213000,0,"0 .. 20,000",0
1640700,0,"0 .. 20,000",0
1948290,0,"0 .. 20,000",0
2192460,0,"0 .. 20,000",0
2870610,0,"0 .. 20,000",0
2396900,0,"0 .. 20,000",0
2660980,0,"0 .. 20,000",0
2913890,0,"0 .. 20,000",0
2817270,0,"0 .. 20,000",0
1574060,0,"0 .. 20,000",0
3284110,0,"0 .. 20,000",0
3119820,0,"0 .. 20,000",0
2480650,0,"0 .. 20,000",0
1855420,0,"0 .. 20,000",0
3261460,0,"0 .. 20,000",0
2068210,0,"0 .. 20,000",0
3543130,0,"0 .. 20,000",0
2931790,0,"0 .. 20,000",0
1969430,0,"0 .. 20,000",0
2534660,0,"0 .. 20,000",0
1382980,0,"0 .. 20,000",0
2475450,0,"0 .. 20,000",0
2346230,0,"0 .. 20,000",0
2258380,0,"0 .. 20,000",0
3355690,0,"0 .. 20,000",0
3040570,0,"0 .. 20,000",0
2546170,0,"0 .. 20,000",0
2351200,0,"0 .. 20,000",0
2483630,0,"0 .. 20,000",0
2594870,0,"0 .. 20,000",0
3156110,0,"0 .. 20,000",0
2818590,0,"0 .. 20,000",0
2802410,0,"0 .. 20,000",0
2587780,0,"0 .. 20,000",0
2524950,0,"0 .. 20,000",0
2340980,0,"0 .. 20,000",0
3086680,0,"0 .. 20,000",0
3099750,0,"0 .. 20,000",0
2324520,0,"0 .. 20,000",0
3077560,0,"0 .. 20,000",0
1542630,0,"0 .. 20,000",0
2490760,0,"0 .. 20,000",0
2340670,0,"0 .. 20,000",0
2603560,0,"0 .. 20,000",0
2972770,0,"0 .. 20,000",0
3666640,0,"0 .. 20,000",0
3440580,0,"0 .. 20,000",0
2894100,0,"0 .. 20,000",0
2669830,0,"0 .. 20,000",0
1966810,0,"0 .. 20,000",0
3323460,0,"0 .. 20,000",0
3346300,0,"0 .. 20,000",0
3252940,0,"0 .. 20,000",0
1165560,0,"0 .. 20,000",0
3465900,0,"0 .. 20,000",0
2629410,0,"0 .. 20,000",0
1583290,0,"0 .. 20,000",0
3199900,0,"0 .. 20,000",0
2691790,0,"0 .. 20,000",0
3409460,0,"0 .. 20,000",0
2844320,0,"0 .. 20,000",0
3106880,0,"0 .. 20,000",0
2523640,0,"0 .. 20,000",0
2190980,0,"0 .. 20,000",0
2989730,0,"0 .. 20,000",0
2853810,0,"0 .. 20,000",0
3170160,0,"0 .. 20,000",0
2665660,0,"0 .. 20,000",0
2429360,0,"0 .. 20,000",0
2465460,0,"0 .. 20,000",0
3250720,0,"0 .. 20,000",0
3118900,0,"0 .. 20,000",0
2570710,0,"0 .. 20,000",0
2474250,0,"0 .. 20,000",0
1834980,0,"0 .. 20,000",0
2826540,0,"0 .. 20,000",0
2126370,0,"0 .. 20,000",0
1025900,0,"0 .. 20,000",0
3146590,0,"0 .. 20,000",0
